idx,mu,abs_mu,last,y_abs,delta_true,enter,side,profit,q_hist
35586,-0.77085435,0.77085435,30.0,28.039871,-1.9601288,0,0,0.0,1.1264116
35587,-0.96168035,0.96168035,30.0,28.253311,-1.7466888,0,0,0.0,1.1263765
35588,-0.95243746,0.95243746,30.0,28.161446,-1.8385544,0,0,0.0,1.1263223
35589,-1.0173031,1.0173031,31.0,28.559114,-2.4408855,0,0,0.0,1.1262004
35590,-0.88323826,0.88323826,31.0,28.485662,-2.5143375,0,0,0.0,1.1262004
35591,-0.78620803,0.78620803,31.0,28.089685,-2.9103146,0,0,0.0,1.1262004
35592,-1.0508232,1.0508232,30.0,27.872862,-2.1271381,0,0,0.0,1.1262004
35593,-0.9012994,0.9012994,30.0,28.035492,-1.964508,0,0,0.0,1.1262004
35594,-0.7823228,0.7823228,31.0,27.703611,-3.2963886,0,0,0.0,1.1262004
35595,-0.92559725,0.92559725,31.0,26.767988,-4.232012,0,0,0.0,1.1261631
35596,-0.92571455,0.92571455,31.0,27.755117,-3.2448826,0,0,0.0,1.1261027
35597,-0.9641406,0.9641406,31.0,27.504503,-3.4954967,0,0,0.0,1.1259875
35598,-0.8517372,0.8517372,30.0,27.504654,-2.495346,0,0,0.0,1.1259875
35599,-0.76648384,0.76648384,30.0,27.306988,-2.6930122,0,0,0.0,1.1259875
35600,-0.9949954,0.9949954,29.0,26.861444,-2.1385555,0,0,0.0,1.1259875
35601,-0.8840212,0.8840212,29.0,27.251152,-1.748848,0,0,0.0,1.1259875
35602,-0.7469953,0.7469953,30.0,27.250704,-2.7492962,0,0,0.0,1.1259875
35603,-0.89065456,0.89065456,30.0,26.702696,-3.2973042,0,0,0.0,1.1259875
35604,-0.92762655,0.92762655,29.0,27.056772,-1.9432278,0,0,0.0,1.1259875
35605,-0.95891017,0.95891017,29.0,27.4632,-1.5368004,0,0,0.0,1.1259875
35606,-0.8409067,0.8409067,29.0,27.225872,-1.774128,0,0,0.0,1.1259875
35607,-0.7899292,0.7899292,28.0,27.36382,-0.6361809,0,0,0.0,1.1259875
35608,-1.0052692,1.0052692,28.0,27.636679,-0.3633213,0,0,0.0,1.1259875
35609,-0.889533,0.889533,27.0,28.16065,1.1606503,0,0,-0.0,1.1259875
35610,-0.7609157,0.7609157,27.0,28.698954,1.6989536,0,0,-0.0,1.1259875
35611,-0.8877438,0.8877438,27.0,28.417137,1.4171371,0,0,-0.0,1.1259875
35612,-0.9170671,0.9170671,28.0,29.174704,1.1747036,0,0,-0.0,1.1259875
35613,-0.9509243,0.9509243,29.0,29.015556,0.015556335,0,0,-0.0,1.1259875
35614,-0.8378425,0.8378425,29.0,28.934639,-0.06536102,0,0,0.0,1.1259875
35615,-0.76004833,0.76004833,29.0,28.985798,-0.014202118,0,0,0.0,1.1259875
35616,-0.9916889,0.9916889,29.0,28.751057,-0.24894333,0,0,0.0,1.1259875
35617,-0.88638407,0.88638407,29.0,29.263136,0.2631359,0,0,-0.0,1.1259875
35618,-0.75022274,0.75022274,29.0,29.34878,0.34877968,0,0,-0.0,1.1259875
35619,-0.8188839,0.8188839,29.0,29.191475,0.19147491,0,0,-0.0,1.1259875
35620,-0.8132404,0.8132404,29.0,29.0171,0.01709938,0,0,-0.0,1.1259875
35621,-0.814251,0.814251,30.0,28.464066,-1.5359344,0,0,0.0,1.1259875
35622,-0.64748734,0.64748734,31.0,28.19051,-2.8094902,0,0,0.0,1.1259875
35623,-0.70472395,0.70472395,30.0,28.289341,-1.710659,0,0,0.0,1.1259875
35624,-0.9036693,0.9036693,30.0,28.691738,-1.3082619,0,0,0.0,1.1259875
35625,-0.87455446,0.87455446,30.0,28.52831,-1.4716892,0,0,0.0,1.1259875
35626,-0.7397833,0.7397833,30.0,28.812218,-1.1877823,0,0,0.0,1.1259313
35627,-0.8129403,0.8129403,30.0,27.919939,-2.080061,0,0,0.0,1.1259313
35628,-0.8098373,0.8098373,30.0,28.530203,-1.4697971,0,0,0.0,1.1259313
35629,-0.7975808,0.7975808,30.0,28.404896,-1.5951042,0,0,0.0,1.1259313
35630,-0.63053876,0.63053876,29.0,28.879599,-0.12040138,0,0,0.0,1.1259313
35631,-0.67827815,0.67827815,30.0,28.962606,-1.0373936,0,0,0.0,1.1259313
35632,-0.8808318,0.8808318,30.0,29.577051,-0.42294884,0,0,0.0,1.1259313
35633,-0.88678914,0.88678914,30.0,30.259224,0.25922394,0,0,-0.0,1.1259313
35634,-0.74577993,0.74577993,30.0,30.258677,0.25867653,0,0,-0.0,1.1254815
35635,-0.80538124,0.80538124,29.0,31.056751,2.0567513,0,0,-0.0,1.1254815
35636,-0.81154454,0.81154454,28.0,31.184149,3.1841488,0,0,-0.0,1.1254815
35637,-0.8020845,0.8020845,29.0,32.795826,3.795826,0,0,-0.0,1.1254815
35638,-0.6274215,0.6274215,29.0,33.513233,4.513233,0,0,-0.0,1.1254815
35639,-0.6719672,0.6719672,29.0,33.415844,4.415844,0,0,-0.0,1.1254815
35640,-0.8932238,0.8932238,29.0,34.899574,5.8995743,0,0,-0.0,1.1254815
35641,-0.8766614,0.8766614,29.0,37.566063,8.566063,0,0,-0.0,1.1254815
35642,-0.7379111,0.7379111,29.0,37.741184,8.741184,0,0,-0.0,1.1253537
35643,-0.8014026,0.8014026,28.0,36.653778,8.653778,0,0,-0.0,1.1253537
35644,-0.8088581,0.8088581,28.0,39.225166,11.225166,0,0,-0.0,1.1253537
35645,-0.62462866,0.62462866,28.0,38.57549,10.575489,0,0,-0.0,1.1253537
35646,-0.4821956,0.4821956,28.0,38.472576,10.472576,0,0,-0.0,1.1253537
35647,-0.4333863,0.4333863,28.0,40.303963,12.303963,0,0,-0.0,1.1253537
35648,-0.46885732,0.46885732,28.0,41.46776,13.467758,0,0,-0.0,1.1253537
35649,-0.69959456,0.69959456,28.0,41.07253,13.072529,0,0,-0.0,1.1253066
35650,-0.6476587,0.6476587,27.0,42.290913,15.290913,0,0,-0.0,1.1253066
35651,-0.8257169,0.8257169,28.0,43.348164,15.348164,0,0,-0.0,1.1253066
35652,-0.8592114,0.8592114,28.0,42.379345,14.379345,0,0,-0.0,1.1253066
35653,-0.722009,0.722009,27.0,43.46954,16.46954,0,0,-0.0,1.1253066
35654,-0.5311163,0.5311163,27.0,44.6089,17.608898,0,0,-0.0,1.1253066
35655,-0.44025534,0.44025534,28.0,44.071392,16.071392,0,0,-0.0,1.1251979
35656,-0.45686337,0.45686337,28.0,44.165646,16.165646,0,0,-0.0,1.1251471
35657,-0.6865286,0.6865286,28.0,45.125458,17.125458,0,0,-0.0,1.125033
35658,-0.6248309,0.6248309,28.0,44.049892,16.049892,0,0,-0.0,1.125033
35659,-0.82137614,0.82137614,28.0,43.88577,15.885769,0,0,-0.0,1.125033
35660,-0.8619774,0.8619774,29.0,44.992138,15.992138,0,0,-0.0,1.125033
35661,-0.64282084,0.64282084,29.0,45.95727,16.957272,0,0,-0.0,1.125033
35662,-0.50144523,0.50144523,29.0,47.685448,18.685448,0,0,-0.0,1.125033
35663,-0.41672084,0.41672084,30.0,47.924217,17.924217,0,0,-0.0,1.125033
35664,-0.45652437,0.45652437,29.0,47.111713,18.111713,0,0,-0.0,1.125033
35665,-0.6995146,0.6995146,30.0,47.827724,17.827724,0,0,-0.0,1.125033
35666,-0.61757797,0.61757797,29.0,48.763947,19.763947,0,0,-0.0,1.125033
35667,-0.7946232,0.7946232,30.0,47.9388,17.9388,0,0,-0.0,1.125033
35668,-0.8204692,0.8204692,30.0,48.178814,18.178814,0,0,-0.0,1.125033
35669,-1.0588771,1.0588771,30.0,50.362335,20.362335,0,0,-0.0,1.125033
35670,-1.0807792,1.0807792,30.0,49.671124,19.671124,0,0,-0.0,1.125033
35671,-0.6109229,0.6109229,29.0,50.985653,21.985653,0,0,-0.0,1.125033
35672,-0.5512615,0.5512615,29.0,50.607788,21.607788,0,0,-0.0,1.125033
35673,-0.820235,0.820235,29.0,48.601948,19.601948,0,0,-0.0,1.125033
35674,-0.7696819,0.7696819,29.0,48.02757,19.027569,0,0,-0.0,1.125033
35675,-1.0213616,1.0213616,29.0,48.675377,19.675377,0,0,-0.0,1.125033
35676,-1.0265639,1.0265639,30.0,48.805943,18.805943,0,0,-0.0,1.125033
35677,-1.009922,1.009922,29.0,49.897823,20.897823,0,0,-0.0,1.125033
35678,-1.0576602,1.0576602,29.0,50.623775,21.623775,0,0,-0.0,1.125033
35679,-0.5791865,0.5791865,29.0,51.433357,22.433357,0,0,-0.0,1.1249707
35680,-0.52476907,0.52476907,29.0,51.58068,22.58068,0,0,-0.0,1.1249069
35681,-0.7875919,0.7875919,30.0,52.66072,22.66072,0,0,-0.0,1.124881
35682,-0.7172155,0.7172155,30.0,52.610558,22.610558,0,0,-0.0,1.124881
35683,-1.0520946,1.0520946,31.0,52.530464,21.530464,0,0,-0.0,1.1248177
35684,-1.0050023,1.0050023,31.0,51.74025,20.74025,0,0,-0.0,1.1248177
35685,-1.0602121,1.0602121,32.0,50.028183,18.028183,0,0,-0.0,1.1248177
35686,-1.1541932,1.1541932,32.0,50.74886,18.74886,1,-1,-18.74886,1.1248177
35687,-0.31071255,0.31071255,33.0,51.54435,18.54435,0,0,-0.0,1.1248177
35688,-0.5347503,0.5347503,34.0,51.753063,17.753063,0,0,-0.0,1.1248177
35689,-0.84761703,0.84761703,34.0,51.701565,17.701565,0,0,-0.0,1.1248177
35690,-0.7747614,0.7747614,35.0,52.27051,17.270512,0,0,-0.0,1.1248177
35691,-1.1525481,1.1525481,38.0,53.689087,15.689087,1,-1,-15.689087,1.1248177
35692,-0.96404237,0.96404237,39.0,54.015926,15.015926,0,0,-0.0,1.1248177
35693,-1.0777804,1.0777804,39.0,56.188618,17.188618,0,0,-0.0,1.1248177
35694,-0.2954773,0.2954773,40.0,54.130234,14.130234,0,0,-0.0,1.1248177
35695,-0.2172641,0.2172641,40.0,52.801563,12.801563,0,0,-0.0,1.1248177
35696,-0.4508836,0.4508836,39.0,50.381596,11.381596,0,0,-0.0,1.1248177
35697,-0.16549335,0.16549335,40.0,49.52678,9.526779,0,0,-0.0,1.1248177
35698,-0.5714847,0.5714847,40.0,47.60774,7.6077385,0,0,-0.0,1.1248177
35699,-0.56723297,0.56723297,40.0,47.147102,7.1471024,0,0,-0.0,1.1248177
35700,-0.66075295,0.66075295,40.0,46.68607,6.6860695,0,0,-0.0,1.1248177
35701,-0.6167875,0.6167875,40.0,46.079967,6.0799675,0,0,-0.0,1.1248177
35702,-0.4289582,0.4289582,40.0,45.80302,5.8030205,0,0,-0.0,1.1248177
35703,-0.50721276,0.50721276,40.0,44.736946,4.736946,0,0,-0.0,1.1248177
35704,-0.52194625,0.52194625,40.0,44.867916,4.867916,0,0,-0.0,1.1248177
35705,-0.5497588,0.5497588,40.0,44.327633,4.327633,0,0,-0.0,1.1248177
35706,-0.73888534,0.73888534,40.0,43.896065,3.8960648,0,0,-0.0,1.1248177
35707,-0.6247296,0.6247296,40.0,43.170887,3.170887,0,0,-0.0,1.1248177
35708,-0.8182089,0.8182089,39.0,41.768368,2.7683678,0,0,-0.0,1.1248177
35709,-0.7923098,0.7923098,39.0,42.13379,3.133789,0,0,-0.0,1.1248177
35710,-0.9348511,0.9348511,40.0,40.860954,0.8609543,0,0,-0.0,1.1248177
35711,-0.91715646,0.91715646,40.0,41.175655,1.1756554,0,0,-0.0,1.1248177
35712,-0.8646455,0.8646455,40.0,39.38698,-0.61302185,0,0,0.0,1.1248177
35713,-0.9265842,0.9265842,40.0,38.574635,-1.4253654,0,0,0.0,1.1248177
35714,-1.027301,1.027301,40.0,37.83016,-2.1698418,0,0,0.0,1.1248177
35715,-1.0436149,1.0436149,40.0,37.785202,-2.214798,0,0,0.0,1.1248177
35716,-0.47660187,0.47660187,40.0,37.590416,-2.409584,0,0,0.0,1.1248177
35717,-0.4939098,0.4939098,40.0,37.287647,-2.7123528,0,0,0.0,1.1248177
35718,-0.5494811,0.5494811,40.0,38.390335,-1.6096649,0,0,0.0,1.1248177
35719,-0.438143,0.438143,40.0,37.8447,-2.1553001,0,0,0.0,1.1248177
35720,-0.49173376,0.49173376,40.0,37.74837,-2.2516289,0,0,0.0,1.1248177
35721,-0.72506696,0.72506696,40.0,38.001507,-1.9984932,0,0,0.0,1.1248177
35722,-0.67991036,0.67991036,40.0,37.589638,-2.4103622,0,0,0.0,1.1248177
35723,-0.5056849,0.5056849,39.0,37.039505,-1.960495,0,0,0.0,1.1248177
35724,-0.39655194,0.39655194,39.0,36.949867,-2.0501328,0,0,0.0,1.1248177
35725,-0.543143,0.543143,39.0,36.351677,-2.648323,0,0,0.0,1.1248177
35726,-0.46387887,0.46387887,39.0,35.717136,-3.2828636,0,0,0.0,1.1248177
35727,-0.4505112,0.4505112,40.0,36.60388,-3.3961182,0,0,0.0,1.1248177
35728,-0.5979567,0.5979567,40.0,37.194923,-2.8050766,0,0,0.0,1.1248177
35729,-0.6773718,0.6773718,40.0,37.772503,-2.227497,0,0,0.0,1.1248177
35730,-0.7831142,0.7831142,40.0,38.05815,-1.9418488,0,0,0.0,1.1248177
35731,-0.69049364,0.69049364,40.0,37.60302,-2.3969803,0,0,0.0,1.1248177
35732,-0.6852189,0.6852189,40.0,37.345867,-2.6541328,0,0,0.0,1.1248177
35733,-0.7734559,0.7734559,40.0,37.235176,-2.764824,0,0,0.0,1.1248177
35734,-0.89325297,0.89325297,40.0,37.46292,-2.5370789,0,0,0.0,1.1248177
35735,-0.8714483,0.8714483,39.0,37.569637,-1.4303627,0,0,0.0,1.1248177
35736,-0.29490572,0.29490572,39.0,37.74053,-1.2594719,0,0,0.0,1.1248177
35737,-0.37998652,0.37998652,39.0,38.06255,-0.9374504,0,0,0.0,1.1248177
35738,-0.4773631,0.4773631,40.0,38.05625,-1.9437485,0,0,0.0,1.1248177
35739,-0.68409604,0.68409604,40.0,38.787537,-1.2124634,0,0,0.0,1.1248177
35740,-0.6409187,0.6409187,40.0,38.718822,-1.2811775,0,0,0.0,1.1248177
35741,-0.777162,0.777162,40.0,39.130356,-0.86964417,0,0,0.0,1.1248177
35742,-0.9230352,0.9230352,40.0,40.013714,0.013713837,0,0,-0.0,1.1248177
35743,-0.7872918,0.7872918,40.0,38.299637,-1.7003632,0,0,0.0,1.1248177
35744,-0.83343405,0.83343405,40.0,37.51323,-2.4867706,0,0,0.0,1.1248177
35745,-0.8848613,0.8848613,39.0,37.447643,-1.5523567,0,0,0.0,1.1248177
35746,-0.54025054,0.54025054,38.0,37.72979,-0.27021027,0,0,0.0,1.1248177
35747,-0.5420969,0.5420969,38.0,37.560127,-0.43987274,0,0,0.0,1.1248177
35748,-0.6252962,0.6252962,38.0,37.853268,-0.14673233,0,0,0.0,1.1248177
35749,-0.55706954,0.55706954,38.0,38.059727,0.059726715,0,0,-0.0,1.1248177
35750,-0.58238405,0.58238405,38.0,37.959583,-0.040416718,0,0,0.0,1.1248177
35751,-0.71728545,0.71728545,38.0,38.259125,0.25912476,0,0,-0.0,1.1248177
35752,-0.799179,0.799179,38.0,38.5012,0.5012016,0,0,-0.0,1.1248177
35753,-0.7908341,0.7908341,38.0,38.13252,0.13251877,0,0,-0.0,1.1248177
35754,-0.5549125,0.5549125,38.0,38.044056,0.04405594,0,0,-0.0,1.1248177
35755,-0.60916823,0.60916823,38.0,38.16171,0.16170883,0,0,-0.0,1.1248177
35756,-0.67171973,0.67171973,38.0,37.85304,-0.14696121,0,0,0.0,1.1248177
35757,-0.5831533,0.5831533,38.0,37.975285,-0.024715424,0,0,0.0,1.1248177
35758,-0.57926357,0.57926357,37.0,37.481197,0.48119736,0,0,-0.0,1.1248177
35759,-0.7098562,0.7098562,37.0,37.49793,0.49792862,0,0,-0.0,1.1248177
35760,-0.7447062,0.7447062,36.0,37.455566,1.4555664,0,0,-0.0,1.1248177
35761,-0.7486883,0.7486883,36.0,38.07982,2.0798187,0,0,-0.0,1.1248177
35762,-0.558971,0.558971,36.0,37.63372,1.6337204,0,0,-0.0,1.1248177
35763,-0.62264895,0.62264895,36.0,37.479935,1.4799347,0,0,-0.0,1.1248177
35764,-0.65520245,0.65520245,35.0,37.75651,2.7565117,0,0,-0.0,1.1248177
35765,-0.5777916,0.5777916,35.0,37.88995,2.8899498,0,0,-0.0,1.1248177
35766,-0.57783407,0.57783407,35.0,37.313457,2.3134575,0,0,-0.0,1.1248177
35767,-0.6875176,0.6875176,35.0,37.279102,2.2791023,0,0,-0.0,1.1248177
35768,-0.7534165,0.7534165,36.0,37.20588,1.2058792,0,0,-0.0,1.1248177
35769,-0.75981,0.75981,36.0,37.393826,1.3938255,0,0,-0.0,1.1248177
35770,-0.6257317,0.6257317,36.0,37.37841,1.3784103,0,0,-0.0,1.1248177
35771,-0.6776563,0.6776563,36.0,37.756973,1.7569733,0,0,-0.0,1.1248177
35772,-0.6783437,0.6783437,36.0,37.477093,1.4770927,0,0,-0.0,1.1248177
35773,-0.5846493,0.5846493,35.0,37.37313,2.3731308,0,0,-0.0,1.1248177
35774,-0.5485415,0.5485415,35.0,36.930046,1.9300461,0,0,-0.0,1.1247805
35775,-0.7007299,0.7007299,35.0,37.076,2.0760002,0,0,-0.0,1.1247805
35776,-0.7515184,0.7515184,34.0,37.30625,3.3062515,0,0,-0.0,1.1247805
35777,-0.73605365,0.73605365,35.0,36.705967,1.705967,0,0,-0.0,1.1247805
35778,-0.57672656,0.57672656,35.0,36.84506,1.8450584,0,0,-0.0,1.1247805
35779,-0.68551093,0.68551093,36.0,36.511417,0.5114174,0,0,-0.0,1.1247805
35780,-0.73685163,0.73685163,36.0,36.21874,0.21873856,0,0,-0.0,1.1247805
35781,-0.69048065,0.69048065,37.0,35.9334,-1.0666008,0,0,0.0,1.1247805
35782,-0.42944968,0.42944968,36.0,35.74162,-0.2583809,0,0,0.0,1.1247805
35783,-0.5349717,0.5349717,36.0,36.140514,0.14051437,0,0,-0.0,1.1247805
35784,-0.594981,0.594981,36.0,35.78944,-0.21055984,0,0,0.0,1.1247805
35785,-0.7000838,0.7000838,37.0,35.49138,-1.5086212,0,0,0.0,1.1247805
35786,-0.8178169,0.8178169,37.0,35.298542,-1.701458,0,0,0.0,1.1247805
35787,-0.8302426,0.8302426,37.0,35.30945,-1.6905518,0,0,0.0,1.1247805
35788,-0.71459526,0.71459526,37.0,34.912815,-2.087185,0,0,0.0,1.1247805
35789,-0.6389039,0.6389039,37.0,34.555134,-2.4448662,0,0,0.0,1.1247805
35790,-0.7674585,0.7674585,38.0,35.360207,-2.6397934,0,0,0.0,1.1247642
35791,-0.84774154,0.84774154,38.0,35.221535,-2.7784653,0,0,0.0,1.1247642
35792,-0.5601079,0.5601079,39.0,35.038834,-3.9611664,0,0,0.0,1.1247642
35793,-0.6384805,0.6384805,38.0,34.681,-3.3190002,0,0,0.0,1.1247642
35794,-0.862946,0.862946,38.0,35.57288,-2.4271202,0,0,0.0,1.1247642
35795,-0.99033904,0.99033904,37.0,35.1599,-1.8400993,0,0,0.0,1.1247642
35796,-1.0326289,1.0326289,38.0,35.65367,-2.3463287,0,0,0.0,1.1247642
35797,-0.68138045,0.68138045,38.0,35.58778,-2.41222,0,0,0.0,1.1247642
35798,-0.84121513,0.84121513,38.0,35.415012,-2.5849876,0,0,0.0,1.1247642
35799,-0.8786302,0.8786302,38.0,35.89202,-2.1079788,0,0,0.0,1.1247642
35800,-0.590218,0.590218,38.0,35.814205,-2.1857948,0,0,0.0,1.1247642
35801,-0.6566425,0.6566425,38.0,35.38315,-2.6168518,0,0,0.0,1.1247642
35802,-0.8703065,0.8703065,39.0,35.05174,-3.9482613,0,0,0.0,1.1247642
35803,-0.98201823,0.98201823,38.0,35.162266,-2.8377342,0,0,0.0,1.1247642
35804,-1.0354623,1.0354623,38.0,35.65793,-2.3420715,0,0,0.0,1.1247642
35805,-0.6576843,0.6576843,38.0,35.3695,-2.6305008,0,0,0.0,1.1247642
35806,-0.8477865,0.8477865,38.0,35.75977,-2.2402306,0,0,0.0,1.1247642
35807,-0.85125536,0.85125536,38.0,35.47901,-2.5209885,0,0,0.0,1.1246403
35808,-0.55657893,0.55657893,38.0,35.298912,-2.701088,0,0,0.0,1.1241506
35809,-0.59624994,0.59624994,37.0,35.15328,-1.8467216,0,0,0.0,1.1240275
35810,-0.8529185,0.8529185,37.0,35.071743,-1.928257,0,0,0.0,1.1240275
35811,-0.9437066,0.9437066,38.0,34.806564,-3.1934357,0,0,0.0,1.1240275
35812,-1.0112656,1.0112656,38.0,35.20592,-2.7940788,0,0,0.0,1.1240275
35813,-0.6443208,0.6443208,38.0,35.493744,-2.506256,0,0,0.0,1.1240275
35814,-0.8013964,0.8013964,38.0,35.553482,-2.446518,0,0,0.0,1.1240275
35815,-0.83133215,0.83133215,38.0,35.35389,-2.6461105,0,0,0.0,1.1240275
35816,-0.5475587,0.5475587,38.0,35.538006,-2.4619942,0,0,0.0,1.1240275
35817,-0.5863239,0.5863239,37.0,35.756084,-1.2439156,0,0,0.0,1.1240275
35818,-0.84232897,0.84232897,37.0,35.586056,-1.4139442,0,0,0.0,1.1240275
35819,-0.9406409,0.9406409,37.0,35.98582,-1.0141792,0,0,0.0,1.1240275
35820,-0.99946135,0.99946135,37.0,35.958824,-1.0411758,0,0,0.0,1.1240275
35821,-0.6987144,0.6987144,38.0,35.931793,-2.0682068,0,0,0.0,1.1240275
35822,-0.8183947,0.8183947,38.0,35.7696,-2.2304,0,0,0.0,1.1240275
35823,-0.81012934,0.81012934,37.0,35.589504,-1.4104958,0,0,0.0,1.1240275
35824,-0.6030194,0.6030194,37.0,35.65235,-1.3476486,0,0,0.0,1.1240275
35825,-0.67556113,0.67556113,37.0,35.754128,-1.2458725,0,0,0.0,1.1240275
35826,-0.86169344,0.86169344,37.0,35.964027,-1.0359726,0,0,0.0,1.1240275
35827,-0.9436472,0.9436472,37.0,35.924225,-1.0757751,0,0,0.0,1.1240275
35828,-0.9974819,0.9974819,37.0,35.821198,-1.1788025,0,0,0.0,1.1240275
35829,-0.71490115,0.71490115,37.0,35.57288,-1.4271202,0,0,0.0,1.1240275
